,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,IsArrDelayed,IsDepDelayed
33347,2003,1,28,2,758.0,800,1033.0,1022,UA,1073,N434UA,275.0,262.0,259.0,11.0,-2.0,ORD,PDX,1739.0,5.0,11.0,0,,0,,,,,,YES,NO
41359,2007,1,2,2,1811.0,1745,2048.0,2020,WN,1813,N725,97.0,95.0,82.0,28.0,26.0,LAS,ELP,584.0,3.0,12.0,0,,0,21.0,0.0,2.0,0.0,5.0,YES,YES
40145,2007,1,1,1,2040.0,2000,2227.0,2205,WN,790,N688SW,107.0,125.0,95.0,22.0,40.0,TPA,IAD,810.0,5.0,7.0,0,,0,5.0,0.0,0.0,0.0,17.0,YES,YES
41385,2007,1,2,2,946.0,940,1359.0,1335,WN,187,N511,133.0,115.0,110.0,24.0,6.0,LAS,LBB,775.0,3.0,20.0,0,,0,6.0,0.0,18.0,0.0,0.0,YES,YES
43135,2008,1,3,4,1007.0,1005,1128.0,1120,WN,256,N336SW,81.0,75.0,63.0,8.0,2.0,ONT,OAK,361.0,10.0,8.0,0,,0,,,,,,YES,YES
17535,1995,1,23,1,1841.0,1840,2055.0,2115,US,2298,N800US,134.0,155.0,122.0,-20.0,1.0,RSW,PHL,992.0,6.0,6.0,0,,0,,,,,,NO,YES
43252,2008,1,3,4,639.0,640,800.0,820,WN,1245,N747SA,81.0,100.0,64.0,-20.0,-1.0,PHL,CMH,405.0,5.0,12.0,0,,0,,,,,,NO,NO
1926,1987,10,9,5,824.0,825,931.0,928,PS,1548,,67.0,63.0,,3.0,-1.0,SMF,BUR,358.0,,,0,,0,,,,,,YES,NO
34385,2004,1,8,4,1112.0,1115,1340.0,1327,UA,473,N823UA,268.0,252.0,244.0,13.0,-3.0,EWR,DEN,1605.0,7.0,17.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
42741,2008,1,3,4,650.0,615,840.0,815,WN,891,N400WN,230.0,240.0,216.0,25.0,35.0,MDW,LAS,1521.0,3.0,11.0,0,,0,0.0,25.0,0.0,0.0,0.0,YES,YES
31690,2002,1,20,7,600.0,600,831.0,845,US,796,N702äæ,91.0,105.0,78.0,-14.0,0.0,MSY,CLT,651.0,4.0,9.0,0,,0,,,,,,NO,NO
2673,1988,1,12,2,720.0,720,818.0,817,PI,961,,58.0,57.0,,1.0,0.0,BGM,BWI,212.0,,,0,,0,,,,,,YES,NO
4649,1989,1,7,6,1719.0,1720,1805.0,1758,UA,201,,46.0,38.0,,7.0,-1.0,HNL,OGG,100.0,,,0,,0,,,,,,YES,NO
18766,1996,1,10,3,905.0,855,1135.0,1127,CO,1611,N10323,270.0,272.0,254.0,8.0,10.0,CLE,PHX,1737.0,5.0,11.0,0,,0,,,,,,YES,YES
2930,1988,1,5,2,808.0,810,918.0,913,PS,1412,,70.0,63.0,,5.0,-2.0,SFO,BUR,326.0,,,0,,0,,,,,,YES,NO
22824,1998,1,5,1,1639.0,1640,1847.0,1849,HP,2031,N638AW,248.0,249.0,234.0,-2.0,-1.0,CMH,PHX,1671.0,6.0,8.0,0,,0,,,,,,NO,NO
25077,1999,1,21,4,2030.0,1916,2201.0,2018,US,1785,N812US,91.0,62.0,67.0,103.0,74.0,SYR,PHL,228.0,13.0,11.0,0,,0,,,,,,YES,YES
24416,1999,1,24,7,1134.0,1100,1924.0,1907,UA,32,N820UA,290.0,307.0,258.0,17.0,34.0,SFO,PHL,2521.0,6.0,26.0,0,,0,,,,,,YES,YES
26754,2000,1,15,6,1755.0,1755,2006.0,2010,WN,935,N374,71.0,75.0,60.0,-4.0,0.0,BUR,PHX,369.0,2.0,9.0,0,,0,,,,,,NO,NO
9863,1991,1,2,3,1023.0,1025,1129.0,1135,US,148,,66.0,70.0,,-6.0,-2.0,CLE,BWI,314.0,,,0,,0,,,,,,NO,NO
37278,2005,1,9,7,2035.0,2025,2159.0,2152,UA,587,N588UA,84.0,87.0,68.0,7.0,10.0,SFO,SNA,372.0,4.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
37214,2005,1,5,3,1045.0,1010,1647.0,1553,UA,584,N818UA,242.0,223.0,186.0,54.0,35.0,DEN,BOS,1754.0,4.0,52.0,0,,0,35.0,0.0,19.0,0.0,0.0,YES,YES
6710,1990,1,1,1,1535.0,945,1739.0,1213,US,39,,304.0,328.0,,326.0,350.0,PIT,SAN,2106.0,,,0,,0,,,,,,YES,YES
2549,1988,1,16,6,1737.0,1737,1840.0,1836,PI,957,,63.0,59.0,,4.0,0.0,CLT,LEX,282.0,,,0,,0,,,,,,YES,NO
11787,1992,1,1,3,1345.0,1340,1444.0,1439,US,88,,59.0,59.0,,5.0,5.0,PHL,BDL,196.0,,,0,,0,,,,,,YES,YES
36125,2005,1,10,1,1804.0,1810,2011.0,2005,UA,545,N348UA,187.0,175.0,169.0,6.0,-6.0,BOS,ORD,867.0,4.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
38218,2006,1,11,3,940.0,945,1106.0,1122,US,443,N625AU,86.0,97.0,68.0,-16.0,-5.0,CLT,MCO,468.0,4.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
30228,2002,1,30,3,557.0,600,728.0,720,US,735,N356äâ,91.0,80.0,46.0,8.0,-3.0,ROC,PHL,257.0,3.0,42.0,0,,0,,,,,,YES,NO
6643,1990,1,23,2,1427.0,1430,1714.0,1652,US,37,,347.0,322.0,,22.0,-3.0,PIT,SFO,2254.0,,,0,,0,,,,,,YES,NO
42666,2008,1,3,4,2221.0,2110,2332.0,2225,WN,1973,N347SW,71.0,75.0,54.0,67.0,71.0,MDW,BNA,395.0,4.0,13.0,0,,0,20.0,0.0,0.0,0.0,47.0,YES,YES
34765,2004,1,22,4,2002.0,1940,2206.0,2215,UA,481,N804UA,244.0,275.0,228.0,-9.0,22.0,ORD,OAK,1835.0,6.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
11026,1992,1,14,2,,1105,,1157,US,74,,,52.0,,,,IND,CLE,261.0,,,1,,0,,,,,,YES,YES
13568,1993,1,6,3,921.0,920,1716.0,1713,US,104,,295.0,293.0,,3.0,1.0,SFO,PIT,2254.0,,,0,,0,,,,,,YES,YES
25389,1999,1,11,1,1720.0,1720,1852.0,1840,HP,2304,N183AW,92.0,80.0,76.0,12.0,0.0,ABQ,PHX,328.0,6.0,10.0,0,,0,,,,,,YES,NO
18896,1996,1,16,2,1950.0,1855,2207.0,2100,HP,651,N633AW,257.0,245.0,240.0,67.0,55.0,CMH,PHX,1671.0,5.0,12.0,0,,0,,,,,,YES,YES
1657,1987,10,19,1,1957.0,1955,2105.0,2103,PS,1529,,68.0,68.0,,2.0,2.0,BUR,SFO,326.0,,,0,,0,,,,,,YES,YES
43950,2008,1,3,4,1732.0,1645,1818.0,1740,WN,2645,N788SA,46.0,55.0,32.0,38.0,47.0,SJC,RNO,188.0,6.0,8.0,0,,0,0.0,0.0,3.0,0.0,35.0,YES,YES
33255,2003,1,29,3,1746.0,1755,1838.0,1854,UA,1071,N444UA,172.0,179.0,156.0,-16.0,-9.0,DTW,DEN,1123.0,6.0,10.0,0,,0,,,,,,NO,NO
16764,1995,1,21,6,1620.0,1610,1743.0,1710,US,1250,N600AU,83.0,60.0,50.0,33.0,10.0,PIT,PHL,267.0,8.0,25.0,0,,0,,,,,,YES,YES
12743,1993,1,3,7,1358.0,1325,2112.0,2048,US,86,,254.0,263.0,,24.0,33.0,SAN,PIT,2106.0,,,0,,0,,,,,,YES,YES
16524,1995,1,21,6,2145.0,2135,2325.0,2238,US,204,N624AU,100.0,63.0,42.0,47.0,10.0,PIT,PHL,267.0,4.0,54.0,0,,0,,,,,,YES,YES
33814,2003,1,16,4,1730.0,1735,1833.0,1847,UA,1086,N396UA,63.0,72.0,52.0,-14.0,-5.0,BUR,SFO,326.0,3.0,8.0,0,,0,,,,,,NO,NO
43517,2008,1,3,4,2047.0,2010,2259.0,2225,WN,3592,N406WN,132.0,135.0,115.0,34.0,37.0,PIT,MCO,834.0,3.0,14.0,0,,0,0.0,0.0,0.0,0.0,34.0,YES,YES
21942,1997,1,4,6,1248.0,1240,1432.0,1426,UA,1403,N7261U,104.0,106.0,87.0,6.0,8.0,DEN,PHX,602.0,2.0,15.0,0,,0,,,,,,YES,YES
39782,2006,1,12,4,,1000,,1114,US,716,0,,74.0,,,,DCA,BDL,313.0,0.0,0.0,1,B,0,0.0,0.0,0.0,0.0,0.0,YES,YES
2575,1988,1,24,7,1618.0,1615,1754.0,1750,PI,959,,96.0,95.0,,4.0,3.0,LGA,GSO,461.0,,,0,,0,,,,,,YES,YES
23368,1998,1,8,4,813.0,815,957.0,1005,UA,2753,N937UA,104.0,110.0,89.0,-8.0,-2.0,DEN,PHX,602.0,4.0,11.0,0,,0,,,,,,NO,NO
23436,1998,1,14,3,1022.0,1018,1212.0,1211,UA,2757,N919UA,110.0,113.0,91.0,1.0,4.0,DEN,PHX,602.0,2.0,17.0,0,,0,,,,,,YES,YES
38456,2006,1,11,3,1731.0,1445,2211.0,1843,US,1668,N801MA,220.0,178.0,194.0,208.0,166.0,DFW,PHL,1302.0,6.0,20.0,0,,0,0.0,0.0,208.0,0.0,0.0,YES,YES
32846,2003,1,28,2,1539.0,1545,1613.0,1623,UA,1061,N913UA,34.0,38.0,18.0,-10.0,-6.0,DEN,COS,72.0,4.0,12.0,0,,0,,,,,,NO,NO
22708,1998,1,13,2,819.0,815,1054.0,1057,US,175,N517AU,275.0,282.0,255.0,-3.0,4.0,CLT,PHX,1774.0,2.0,18.0,0,,0,,,,,,NO,YES
15669,1994,1,29,6,1219.0,1220,1312.0,1315,US,271,,53.0,55.0,,-3.0,-1.0,PIT,TOL,201.0,,,0,,0,,,,,,NO,NO
22856,1998,1,6,2,1900.0,1900,2106.0,2109,HP,2864,N632AW,246.0,249.0,232.0,-3.0,0.0,CMH,PHX,1671.0,5.0,9.0,0,,0,,,,,,NO,NO
34411,2004,1,3,6,,1722,,1900,UA,473,000000,,158.0,,,,MHT,ORD,843.0,0.0,0.0,1,B,0,0.0,0.0,0.0,0.0,0.0,YES,YES
40309,2007,1,2,2,1714.0,1715,1805.0,1810,WN,315,N504,51.0,55.0,38.0,-5.0,-1.0,AUS,DAL,189.0,3.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
24192,1999,1,17,7,1402.0,1405,1627.0,1641,US,1030,N775AU,145.0,156.0,126.0,-14.0,-3.0,RSW,PHL,992.0,6.0,13.0,0,,0,,,,,,NO,NO
15011,1994,1,13,4,1754.0,1755,1907.0,1915,US,251,,73.0,80.0,,-8.0,-1.0,SWF,PIT,328.0,,,0,,0,,,,,,NO,NO
14323,1994,1,15,6,1532.0,1530,1808.0,1801,US,236,,156.0,151.0,,7.0,2.0,MCO,LGA,950.0,,,0,,0,,,,,,YES,YES
34094,2004,1,29,4,1837.0,1839,1919.0,1915,UA,465,N317UA,102.0,96.0,83.0,4.0,-2.0,OKC,DEN,495.0,7.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
41534,2007,1,2,2,710.0,710,919.0,920,WN,1181,N648SW,69.0,70.0,55.0,-1.0,0.0,LAS,TUS,365.0,3.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
435,1987,10,23,5,1910.0,1830,2019.0,1936,PS,1477,,69.0,66.0,,43.0,40.0,LAX,SFO,337.0,,,0,,0,,,,,,YES,YES
16137,1995,1,2,1,637.0,630,911.0,927,US,594,N234US,94.0,117.0,86.0,-16.0,7.0,ORD,PHL,678.0,3.0,5.0,0,,0,,,,,,NO,YES
6685,1990,1,7,7,748.0,740,845.0,847,US,39,,57.0,67.0,,-2.0,8.0,PHL,PIT,267.0,,,0,,0,,,,,,NO,YES
35161,2004,1,25,7,838.0,840,1343.0,1348,UA,490,N449UA,185.0,188.0,169.0,-5.0,-2.0,DEN,IAD,1452.0,5.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
43960,2008,1,3,4,1143.0,1125,1256.0,1240,WN,2878,N359SW,73.0,75.0,63.0,16.0,18.0,SJC,SAN,417.0,3.0,7.0,0,,0,4.0,0.0,0.0,0.0,12.0,YES,YES
38488,2006,1,11,3,630.0,635,818.0,830,US,55,N164UW,108.0,115.0,92.0,-12.0,-5.0,FLL,CLT,631.0,5.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
30782,2002,1,9,3,644.0,648,807.0,815,US,758,N706äæ,83.0,87.0,64.0,-8.0,-4.0,RDU,LGA,431.0,7.0,12.0,0,,0,,,,,,NO,NO
33867,2003,1,9,4,1124.0,1125,1247.0,1318,UA,1087,N573UA,143.0,173.0,129.0,-31.0,-1.0,DEN,SEA,1024.0,4.0,10.0,0,,0,,,,,,NO,NO
13465,1993,1,7,4,658.0,700,900.0,903,US,101,,122.0,123.0,,-3.0,-2.0,BOS,CLE,563.0,,,0,,0,,,,,,NO,NO
17953,1995,1,7,6,1410.0,1415,1717.0,1726,US,752,N935VJ,127.0,131.0,100.0,-9.0,-5.0,STL,PHL,813.0,5.0,22.0,0,,0,,,,,,NO,NO
22487,1998,1,28,3,920.0,920,1124.0,1135,WN,1339,N627,64.0,75.0,53.0,-11.0,0.0,BUR,PHX,369.0,4.0,7.0,0,,0,,,,,,NO,NO
31036,2002,1,9,3,1554.0,1600,1749.0,1755,US,765,N397äâ,115.0,115.0,85.0,-6.0,-6.0,PHL,DTW,453.0,11.0,19.0,0,,0,,,,,,NO,NO
20094,1997,1,9,4,920.0,915,1035.0,1025,WN,1737,N384,75.0,70.0,64.0,10.0,5.0,ABQ,PHX,328.0,3.0,8.0,0,,0,,,,,,YES,YES
36844,2005,1,1,6,1859.0,1845,2138.0,2140,UA,572,N383UA,99.0,115.0,82.0,-2.0,14.0,DEN,MSP,680.0,6.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
10520,1992,1,22,3,1746.0,1745,1930.0,1925,US,62,,104.0,100.0,,5.0,1.0,RSW,CLT,600.0,,,0,,0,,,,,,YES,YES
28260,2001,1,18,4,1517.0,1520,1552.0,1545,US,385,N851äâ,95.0,85.0,68.0,7.0,-3.0,CLT,BNA,329.0,9.0,18.0,0,,0,,,,,,YES,NO
36283,2005,1,12,3,1903.0,1905,2117.0,2126,UA,550,N832UA,134.0,141.0,120.0,-9.0,-2.0,LAX,PDX,834.0,2.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
35712,2004,1,9,5,1811.0,1815,1851.0,1900,UA,505,N801UA,160.0,165.0,142.0,-9.0,-4.0,IND,DEN,977.0,7.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
23810,1998,1,20,2,1054.0,0,1233.0,0,AA,419,N477AA,159.0,163.0,129.0,2.0,6.0,DFW,PHX,868.0,4.0,26.0,0,,0,,,,,,YES,YES
10892,1992,1,29,3,630.0,630,741.0,754,US,71,,71.0,84.0,,-13.0,0.0,LGA,PIT,335.0,,,0,,0,,,,,,NO,NO
28588,2001,1,16,2,2045.0,2055,2240.0,2224,US,399,N802äâ,175.0,149.0,146.0,16.0,-10.0,PIT,MCI,773.0,10.0,19.0,0,,0,,,,,,YES,NO
36043,2005,1,10,1,2049.0,1950,2340.0,2250,UA,543,N312UA,171.0,180.0,153.0,50.0,59.0,ORD,SAT,1041.0,4.0,14.0,0,,0,0.0,0.0,0.0,0.0,50.0,YES,YES
12368,1993,1,1,5,700.0,700,734.0,741,US,75,,34.0,41.0,,-7.0,0.0,GSO,CLT,83.0,,,0,,0,,,,,,NO,NO
21415,1997,1,19,7,1718.0,1718,1852.0,1900,HP,2835,N311AW,94.0,102.0,78.0,-8.0,0.0,COS,PHX,551.0,5.0,11.0,0,,0,,,,,,NO,NO
39262,2006,1,11,3,1953.0,1735,2148.0,1853,US,227,N732UW,115.0,78.0,103.0,175.0,138.0,PVD,PHL,238.0,3.0,9.0,0,,0,0.0,0.0,175.0,0.0,0.0,YES,YES
40161,2007,1,1,1,1545.0,1520,1819.0,1820,WN,228,N306SW,154.0,180.0,141.0,-1.0,25.0,TPA,MHT,1204.0,4.0,9.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
17493,1995,1,12,4,,1455,,1726,US,1030,UNKNOW,,151.0,43.0,,,RSW,PHL,992.0,5.0,25.0,1,,0,,,,,,YES,YES
9861,1991,1,31,4,1213.0,1215,1514.0,1450,US,148,,181.0,155.0,,24.0,-2.0,BWI,TPA,842.0,,,0,,0,,,,,,YES,NO
38098,2006,1,11,3,1145.0,1150,1306.0,1313,US,872,N442US,81.0,83.0,62.0,-7.0,-5.0,BWI,CLT,361.0,9.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
13639,1993,1,17,7,1214.0,1215,1314.0,1325,US,105,,60.0,70.0,,-11.0,-1.0,ROC,PHL,257.0,,,0,,0,,,,,,NO,NO
38939,2006,1,11,3,1534.0,1400,1817.0,1708,US,21,N177UW,343.0,368.0,315.0,69.0,94.0,PHL,LAX,2401.0,8.0,20.0,0,,0,33.0,0.0,0.0,0.0,36.0,YES,YES
21507,1997,1,19,7,2049.0,2030,2329.0,2236,DL,647,N932DL,280.0,246.0,203.0,53.0,19.0,CVG,PHX,1569.0,5.0,72.0,0,,0,,,,,,YES,YES
4645,1989,1,1,7,1717.0,1720,1758.0,1758,UA,201,,41.0,38.0,,0.0,-3.0,HNL,OGG,100.0,,,0,,0,,,,,,NO,NO
15665,1994,1,25,2,,1220,,1315,US,271,,,55.0,,,,PIT,TOL,201.0,,,1,,0,,,,,,YES,YES
40753,2007,1,2,2,1912.0,1915,1931.0,1935,WN,791,N770,79.0,80.0,57.0,-4.0,-3.0,CLE,MDW,307.0,8.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
20822,1997,1,2,4,1517.0,1511,1732.0,1729,HP,2544,N308AW,75.0,78.0,61.0,3.0,6.0,BUR,PHX,369.0,3.0,11.0,0,,0,,,,,,YES,YES
11998,1993,1,3,7,1737.0,1730,1946.0,1941,US,68,,129.0,131.0,,5.0,7.0,MCO,PIT,834.0,,,0,,0,,,,,,YES,YES
29685,2001,1,24,3,2109.0,2115,2217.0,2240,US,435,N371äâ,128.0,145.0,104.0,-23.0,-6.0,PIT,MSP,726.0,5.0,19.0,0,,0,,,,,,NO,NO
603,1987,10,18,7,1647.0,1648,1810.0,1806,PS,1485,,83.0,78.0,,4.0,-1.0,SAN,OAK,446.0,,,0,,0,,,,,,YES,NO
3875,1988,1,13,3,1046.0,1040,1207.0,1201,PS,1475,,81.0,81.0,,6.0,6.0,SAN,OAK,446.0,,,0,,0,,,,,,YES,YES
18213,1996,1,3,3,1435.0,1435,1555.0,1551,HP,480,N324AW,140.0,136.0,125.0,4.0,0.0,AUS,PHX,872.0,5.0,10.0,0,,0,,,,,,YES,NO
30794,2002,1,23,3,707.0,648,831.0,815,US,758,N737äæ,84.0,87.0,64.0,16.0,19.0,RDU,LGA,431.0,6.0,14.0,0,,0,,,,,,YES,YES
1980,1987,10,6,2,1020.0,1020,1123.0,1116,PS,1550,,63.0,56.0,,7.0,0.0,SJC,BUR,296.0,,,0,,0,,,,,,YES,NO
30083,2002,1,23,3,934.0,935,1107.0,1118,US,728,N439äâ,93.0,103.0,77.0,-11.0,-1.0,CLT,BUF,546.0,2.0,14.0,0,,0,,,,,,NO,NO
38477,2006,1,11,3,,1630,,1829,US,1105,0,,119.0,,,,EWR,CLT,529.0,0.0,0.0,1,C,0,0.0,0.0,0.0,0.0,0.0,YES,YES
25206,1999,1,26,2,1604.0,1600,1825.0,1827,US,738,N809US,141.0,147.0,128.0,-2.0,4.0,TPA,PHL,920.0,6.0,7.0,0,,0,,,,,,NO,YES
42449,2008,1,3,4,730.0,735,822.0,835,WN,1194,N664WN,52.0,60.0,42.0,-13.0,-5.0,MAF,AUS,294.0,3.0,7.0,0,,0,,,,,,NO,NO
2711,1988,1,24,7,910.0,907,959.0,957,PI,961,,49.0,50.0,,2.0,3.0,BWI,RIC,121.0,,,0,,0,,,,,,YES,YES
37671,2005,1,18,2,1550.0,1559,1620.0,1630,UA,595,N537UA,90.0,91.0,72.0,-10.0,-9.0,OMA,DEN,472.0,9.0,9.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
677,1987,10,7,3,1009.0,953,1126.0,1106,PS,1490,,77.0,73.0,,20.0,16.0,OAK,SNA,371.0,,,0,,0,,,,,,YES,YES
21740,1997,1,12,7,825.0,825,1010.0,1009,UA,309,N7281U,105.0,104.0,88.0,1.0,0.0,DEN,PHX,602.0,3.0,14.0,0,,0,,,,,,YES,NO
12170,1993,1,5,2,804.0,800,925.0,908,US,71,,81.0,68.0,,17.0,4.0,DCA,PIT,205.0,,,0,,0,,,,,,YES,YES
24540,1999,1,25,1,2200.0,2205,538.0,612,US,68,N610AU,278.0,307.0,259.0,-34.0,-5.0,SFO,PHL,2521.0,4.0,15.0,0,,0,,,,,,NO,NO
32152,2003,1,11,6,1444.0,1445,1559.0,1610,UA,1027,N334UA,75.0,85.0,59.0,-11.0,-1.0,ORD,MSP,334.0,7.0,9.0,0,,0,,,,,,NO,NO
28726,2001,1,9,2,834.0,834,1005.0,1010,US,403,N349äâ,91.0,96.0,76.0,-5.0,0.0,DTW,CLT,500.0,6.0,9.0,0,,0,,,,,,NO,NO
5989,1989,1,12,4,1830.0,1830,2146.0,2145,UA,238,,136.0,135.0,,1.0,0.0,DEN,ORD,888.0,,,0,,0,,,,,,YES,NO
36473,2005,1,31,1,1825.0,1831,2016.0,2012,UA,558,N577UA,111.0,101.0,89.0,4.0,-6.0,SFO,PDX,550.0,4.0,18.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
42791,2008,1,3,4,1741.0,1600,1901.0,1725,WN,3832,N205WN,80.0,85.0,66.0,96.0,101.0,MDW,OMA,423.0,2.0,12.0,0,,0,9.0,0.0,0.0,0.0,87.0,YES,YES
16074,1995,1,30,1,1148.0,1150,1433.0,1440,UA,1845,N940UA,105.0,110.0,87.0,-7.0,-2.0,ORD,PHL,678.0,4.0,14.0,0,,0,,,,,,NO,NO
25776,1999,1,5,2,1715.0,1715,1829.0,1825,WN,1297,N625,74.0,70.0,61.0,4.0,0.0,ABQ,PHX,328.0,5.0,8.0,0,,0,,,,,,YES,NO
35353,2004,1,6,2,1541.0,1545,1847.0,1905,UA,496,N852UA,126.0,140.0,102.0,-18.0,-4.0,LAX,DEN,862.0,6.0,18.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
24631,1999,1,27,3,1053.0,1055,1346.0,1344,AA,1020,N895AA,233.0,229.0,211.0,2.0,-2.0,SJU,PHL,1576.0,11.0,11.0,0,,0,,,,,,YES,NO
23444,1998,1,22,4,1015.0,1018,1203.0,1211,UA,2757,N923UA,108.0,113.0,89.0,-8.0,-3.0,DEN,PHX,602.0,6.0,13.0,0,,0,,,,,,NO,NO
25535,1999,1,3,7,635.0,635,745.0,750,HP,2864,N305AW,70.0,75.0,55.0,-5.0,0.0,ABQ,PHX,328.0,4.0,11.0,0,,0,,,,,,NO,NO
34546,2004,1,8,4,1102.0,1105,1446.0,1456,UA,476,N330UA,164.0,171.0,149.0,-10.0,-3.0,ORD,PBI,1144.0,4.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
35735,2004,1,7,3,2100.0,2000,2227.0,2059,UA,506,N944UA,147.0,119.0,116.0,88.0,60.0,PHX,SFO,651.0,5.0,26.0,0,,0,0.0,0.0,88.0,0.0,0.0,YES,YES
1730,1987,10,19,1,1831.0,1830,1931.0,1931,PS,1538,,60.0,61.0,,0.0,1.0,SFO,BUR,326.0,,,0,,0,,,,,,NO,YES
42321,2008,1,3,4,1533.0,1530,1631.0,1635,WN,1843,N484WN,58.0,65.0,46.0,-4.0,3.0,LAX,LAS,236.0,3.0,9.0,0,,0,,,,,,NO,YES
32131,2003,1,15,3,1310.0,1310,1404.0,1357,UA,1027,N332UA,114.0,107.0,76.0,7.0,0.0,BUF,ORD,473.0,4.0,34.0,0,,0,,,,,,YES,NO
32159,2003,1,18,6,1452.0,1445,1614.0,1610,UA,1027,N317UA,82.0,85.0,59.0,4.0,7.0,ORD,MSP,334.0,2.0,21.0,0,,0,,,,,,YES,YES
14750,1994,1,11,2,756.0,800,906.0,918,US,246,,70.0,78.0,,-12.0,-4.0,DCA,BUF,296.0,,,0,,0,,,,,,NO,NO
32828,2003,1,8,3,1538.0,1545,1615.0,1623,UA,1061,N913UA,37.0,38.0,17.0,-8.0,-7.0,DEN,COS,72.0,6.0,14.0,0,,0,,,,,,NO,NO
2760,1988,1,15,5,824.0,825,930.0,927,PI,962,,66.0,62.0,,3.0,-1.0,GSO,BWI,278.0,,,0,,0,,,,,,YES,NO
38271,2006,1,11,3,1909.0,1915,2026.0,2035,US,871,N733UW,77.0,80.0,62.0,-9.0,-6.0,CLT,PIT,366.0,4.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
43880,2008,1,3,4,2155.0,1955,2308.0,2120,WN,777,N738CB,73.0,85.0,53.0,108.0,120.0,SFO,LAX,337.0,5.0,15.0,0,,0,0.0,0.0,0.0,0.0,108.0,YES,YES
10360,1992,1,15,3,901.0,855,1151.0,1142,US,59,,170.0,167.0,,9.0,6.0,PIT,FLL,994.0,,,0,,0,,,,,,YES,YES
23013,1998,1,13,2,1246.0,1250,1445.0,1453,DL,159,N923DL,239.0,243.0,218.0,-8.0,-4.0,CVG,PHX,1569.0,5.0,16.0,0,,0,,,,,,NO,NO
39810,2006,1,12,4,1931.0,1855,2052.0,2016,US,383,N588US,81.0,81.0,62.0,36.0,36.0,DCA,CLT,331.0,3.0,16.0,0,,0,5.0,0.0,0.0,0.0,31.0,YES,YES
4836,1989,1,9,1,1910.0,1845,2001.0,1945,UA,206,,51.0,60.0,,16.0,25.0,IAH,MSY,305.0,,,0,,0,,,,,,YES,YES
9169,1991,1,2,3,1756.0,1750,2049.0,2041,US,134,,113.0,111.0,,8.0,6.0,MCI,PIT,773.0,,,0,,0,,,,,,YES,YES
41129,2007,1,2,2,1524.0,1435,1832.0,1800,WN,1142,N653SW,128.0,145.0,118.0,32.0,49.0,HOU,FLL,957.0,3.0,7.0,0,,0,26.0,0.0,0.0,0.0,6.0,YES,YES
5575,1989,1,13,5,1404.0,1405,1614.0,1614,UA,226,,70.0,69.0,,0.0,-1.0,ORD,DTW,235.0,,,0,,0,,,,,,NO,NO
38880,2006,1,11,3,1341.0,1330,1449.0,1449,US,252,N525AU,68.0,79.0,47.0,0.0,11.0,PHL,BOS,280.0,6.0,15.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
1796,1987,10,7,3,2109.0,2100,2243.0,2208,PS,1545,,94.0,68.0,,35.0,9.0,LAX,SFO,337.0,,,0,,0,,,,,,YES,YES
39927,2006,1,12,4,2140.0,2134,2301.0,2312,US,99,N825AW,261.0,278.0,229.0,-11.0,6.0,DTW,LAS,1750.0,22.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
17085,1995,1,21,6,1656.0,1655,1803.0,1807,US,732,N967VJ,67.0,72.0,58.0,-4.0,1.0,RDU,PHL,336.0,2.0,7.0,0,,0,,,,,,NO,YES
9967,1991,1,14,1,853.0,855,1040.0,1015,US,150,,107.0,80.0,,25.0,-2.0,LGA,ORF,296.0,,,0,,0,,,,,,YES,NO
